date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 10:00:00,54.95,17.4,3266.874763040241,581.9872622950819,399.5609836065574,10.11443049180328,1.7612054098360657,250.13475409836065,249.8575737704918,250.27588524590163,295.096,306.4,250.1190819672131,250.11283606557376,551.8712131147541,547.6181311475409,547.7552622950819,547.6346639344263,545.8133934426229,551.0393114754098,548.0211475409836,66.52,1.81
2017-03-10 11:00:00,54.95,17.4,3723.77332,516.61082,400.55805999999995,10.196188,1.7751738000000001,250.19786,250.53688,250.30412,295.096,306.4,250.0697,250.00171999999998,548.4213,551.90306,549.17166,551.6461266666661,551.0105599999999,550.10362,546.78712,65.55,2.83
2017-03-10 12:00:00,54.949999999999996,17.4,4482.545,558.8737368421052,399.96994736842106,10.059524473684212,1.7764713157894736,250.07684210526315,250.43186842105263,250.28318421052631,295.096,306.4,250.0210789473684,250.26971052631578,551.6414210526316,549.1957631578947,549.9162105263158,554.1393684210526,543.6296578947369,544.368052631579,548.0993684210526,65.55,2.83
2017-03-10 13:00:00,54.95,17.4,4738.398510638298,544.0673617021276,400.8115106382979,10.309202127659574,1.7750382978723405,249.96817021276598,249.7429574468085,249.788914893617,295.096,306.4,250.03863829787235,249.94036170212766,548.8199574468085,547.7858723404256,545.7918723404256,549.5489078014192,539.4654468085106,551.8424680851064,546.0258723404255,66.74,1.5
2017-03-10 14:00:00,54.95,17.4,4237.111333333333,531.0635111111111,399.67679999999996,10.400944444444445,1.7799135555555554,250.3918888888889,249.32642222222222,250.0078,295.096,306.4,250.16822222222223,249.95584444444447,549.0885111111111,547.8592222222222,550.5730222222222,551.4069259259267,549.4651555555556,549.3185333333333,546.0438888888889,66.26,1.94
2017-03-10 15:00:00,54.95000000000001,17.4,5324.411707317074,516.8773902439025,399.19709756097564,10.263382926829268,1.7833641463414633,250.4590975609756,250.2858780487805,250.14717073170732,295.096,306.4,250.12870731707318,250.06256097560976,549.966487804878,550.6193170731707,548.7580487804878,549.6448048780488,549.5280975609757,553.3240975609756,545.0722195121951,67.6,1.09
2017-03-10 16:00:00,55.99,17.16,5312.895961538462,523.3940769230769,399.15950000000004,10.35941346153846,1.780799423076923,250.65115384615385,249.93373076923078,249.972,295.096,306.4,250.02717307692308,249.95374999999999,550.0183461538461,548.6039423076923,549.8863846153846,548.9762115384615,550.5202115384616,568.2630769230769,553.1441923076923,67.3,1.51
2017-03-10 17:00:00,55.989999999999995,17.16,5317.625,557.6563333333334,399.86702380952386,10.357557142857143,1.76564,249.7858095238095,250.49009523809525,249.90352380952382,295.096,306.4,250.0857619047619,249.94009523809524,549.3923333333333,550.0266428571429,552.458,549.3834761904761,551.2180714285714,566.1490476190476,551.0892380952381,66.3,1.9599999999999997
2017-03-10 18:00:00,55.99,17.16,5353.2466,526.51858,401.15272,10.279048,1.7545678,249.41186000000002,250.32456,249.81464,295.096,306.4,250.02052,250.05921999999998,549.73184,547.46606,548.9975,551.15682,550.10092,561.1110199999999,545.2201600000001,66.21,3.57
2017-03-10 19:00:00,55.99,17.16,4288.362729629631,468.80904444444445,399.29953333333333,10.396124444444444,1.7512406666666667,250.13057777777777,250.46848888888888,249.84799999999998,295.096,306.4,249.9966,249.98164444444447,550.9401111111112,552.2142444444445,547.0460222222222,549.3261555555556,549.3277777777778,562.2128,553.7936888888889,67.24,1.12
2017-03-10 20:00:00,55.99,17.16,4562.560228333334,444.71186,399.39896,10.0933162,1.7404195999999998,250.05610000000001,249.46454000000003,250.19948,295.096,306.4,249.93830000000003,249.91212,519.80156,520.6529400000001,519.8197,500.108366666666,509.55886,545.87608,521.125976,66.23,1.49
2017-03-10 21:00:00,55.99,17.16,4468.72374611614,431.928423076923,398.7309230769231,10.126861538461538,1.695838076923077,249.7099423076923,250.0608846153846,249.4818653846154,295.096,306.4,249.9219230769231,250.24871153846155,485.75503846153845,503.864775641025,484.15559615384615,402.3532096153846,427.1388076923077,471.43453846153847,448.1400961538462,66.42,1.47
2017-03-10 22:00:00,55.99,17.16,3156.828620677996,429.8816875,399.74797083333334,9.992986041666667,1.7273552083333332,250.24383333333333,250.20602083333333,249.91554166666666,295.096,306.4,250.0881875,250.16422916666667,552.0734583333334,551.5277291666666,548.4976458333333,461.6133745370396,482.99554166666667,474.79016666666666,481.39722222222287,67.16,1.16
2017-03-10 23:00:00,55.99,17.16,3888.584412529551,356.3121914893617,401.0867021276596,9.878842553191488,1.6264963829787233,249.8445319148936,250.0723829787234,250.20257446808512,295.096,306.4,250.08117021276595,250.10682978723406,549.6079787234042,549.2700212765957,549.9493191489362,447.2896738238085,531.7414382978724,551.7527021276596,540.3572189716319,67.17,1.15
2017-03-11 00:00:00,55.99,17.16,4620.536833333333,315.7226730769231,399.3991153846154,10.04933173076923,1.5774564398423077,250.0425,250.40588461538462,249.921,295.096,306.4,250.03465384615384,249.94509615384615,548.086826923077,549.2735192307692,550.0065961538462,474.93498453997114,555.09925,555.5881153846154,544.7998108974366,67.03,1.23
2017-03-11 01:00:00,60.66,8.25,5104.811606382978,366.91782978723404,399.7317234042553,10.27878085106383,1.7217589361702126,250.39610638297873,251.18902127659575,250.11348936170214,295.096,306.4,250.11944680851062,250.00597872340427,550.2399361702128,551.6627021276596,551.0819787234043,342.0251386018234,550.6950413711573,549.8862340425532,541.9628759878404,67.44,1.17
2017-03-11 02:00:00,60.66,8.25,3116.7420454545454,357.87411363636363,400.6361136363637,10.309156818181817,1.752054090909091,249.75434090909093,251.19245454545455,249.6833409090909,295.096,306.4,250.07359090909088,249.99859090909092,549.6538863636364,555.2888409090909,547.6094772727273,506.0949170454545,551.7899090909091,553.1489545454546,545.3455994318182,66.4,2.5
2017-03-11 03:00:00,60.66,8.25,3200.2227777777775,329.5510740740741,399.34624074074077,10.023467037037037,1.733515185185185,249.71274074074074,251.24579629629628,249.9738148148148,295.096,306.4,249.85535185185185,250.18233333333333,551.9308148148148,561.1892592592593,551.8056481481482,451.94691666666665,550.7071944444444,569.5874506172833,553.2984406565666,65.12,4.14
2017-03-11 04:00:00,60.66,8.25,3059.26375,318.73108333333334,400.54814583333336,10.169558333333333,1.7506772916666666,249.654625,250.56606250000002,249.86366666666666,295.096,306.4,249.46060416666668,250.05364583333335,551.6268125,548.1815208333334,548.7984375,485.87719696969793,549.5766666666667,551.6104166666667,546.034125,64.26,3.34
2017-03-11 05:00:00,60.66,8.25,2271.687666666668,328.3197,400.06233999999995,9.9487262,1.7560386,250.35533999999998,250.56974,249.95682,295.096,306.4,250.07978,249.887,548.52168,550.12446,556.5859399999999,492.9149325,556.76422,552.1496,558.92784,64.08,4.08
2017-03-11 06:00:00,60.66,8.25,2174.194888888889,333.4383777777778,400.8298666666667,9.57051,1.6478473333333334,250.46544444444444,250.04053333333334,250.60353333333333,295.096,306.4,250.53533333333334,250.00464444444447,549.3295111111112,551.3388,549.5526444444445,473.57688839506,555.6515777777778,562.6280666666667,546.3425592592578,63.53,5.36
2017-03-11 07:00:00,59.89,8.98,2632.343829787234,366.29782978723404,400.44161865793825,9.983967021276595,1.6427159169170211,250.31970212765958,250.14351063829784,249.91848936170211,295.096,306.4,249.05387234042553,249.9576595744681,556.6209787234043,576.5199787234043,555.5437872340426,517.6411856866553,535.1989101654851,572.7033510638298,550.9008170212787,63.33,4.96
2017-03-11 08:00:00,59.89000000000001,8.98,2273.092463414634,485.7170975609757,400.215,9.96233756097561,1.7433834146341463,249.7696829268293,249.8046829268293,250.51936585365854,295.096,306.4,250.0871219512195,250.06951219512197,551.745,549.7792926829269,547.8838536585366,471.52241521486826,542.3305853658536,556.0144634146342,542.3033048780487,63.32999999999999,4.96
2017-03-11 09:00:00,59.89,8.98,962.5876387062608,525.1147330434783,401.0232111801239,9.513355434782609,1.6848372322369567,250.16508695652172,250.0605,250.11291304347824,295.096,306.4,250.08336956521737,249.9975434782609,596.7789296675196,533.0397704603565,596.4889282608696,517.5669256422913,545.089,569.2407826086957,562.1725886034261,65.15,2.97
2017-03-11 10:00:00,59.88999999999999,8.98,2125.2535252032544,559.0837818181818,398.6839636363636,9.346762363636365,1.7654681818181819,250.2890181818182,250.3061818181818,250.13603636363635,295.096,306.4,250.17749090909092,249.852,548.4382181818181,243.4733027027,551.3337454545455,544.7978909090908,549.9416363636363,551.8568545454546,553.3521818181817,65.65,2.67
2017-03-11 11:00:00,59.89,8.98,1991.6689555555556,503.9916888888889,395.67599050472444,9.519567111111112,1.7507402222222221,249.8608222222222,250.78155555555557,250.24631111111114,295.096,306.4,249.74655555555555,250.24159999999998,551.4702,393.75942956080894,549.6308666666666,548.9404,550.1223555555556,552.093111111111,553.4619777777777,66.47,1.5899999999999999
2017-03-11 12:00:00,59.89,8.98,3009.819943262411,422.5165106382979,397.2106986986532,9.529218085106383,1.7467140425531915,250.21563829787235,249.1221914893617,249.34268085106382,295.096,306.4,249.7194680851064,249.67325531914895,549.4168936170213,723.5959574468086,549.8528085106383,555.506326241134,553.1950638297873,545.1599468085107,554.2331063829788,66.21,1.52
2017-03-11 13:00:00,59.89,8.98,3250.877755102041,513.9274285714285,399.492724922698,9.58561081632653,1.746814693877551,250.41179591836735,250.64059183673467,250.61097959183672,295.096,306.4,250.13312244897958,250.04883673469388,549.0179795918367,753.7567866709184,551.8356326530612,547.1574693877551,548.2548571428572,542.4792857142858,549.9409591836735,66.41,1.82
2017-03-11 14:00:00,59.89000000000001,8.98,3474.0174736842105,387.8459473684211,401.67922281112635,9.634481315789474,1.7604605263157893,249.7638947368421,248.95905263157894,249.39665789473685,295.096,306.4,249.82752631578947,249.9327894736842,552.5841578947369,782.7898947368421,572.2938421052631,551.6402368421052,568.7490228070158,578.0768923444973,569.383105263158,64.92,2.98
2017-03-11 15:00:00,59.89,8.98,3160.2905130023637,477.1578723404255,396.8723378672766,9.771718936170211,1.7491255319148935,249.96636170212767,250.48589361702128,249.78474468085105,295.096,306.4,250.38144680851065,250.2996808510638,549.930085106383,811.7452825797873,550.1677234042553,549.2919361702128,552.0233617021277,556.7357659574468,554.886914893617,66.16,1.99
2017-03-11 16:00:00,59.66,9.09,3267.4745999999996,514.7366666666667,399.88570000000004,9.865128888888888,1.7377697777777779,250.36148888888889,250.45215555555555,249.95606666666666,295.096,306.4,250.06075555555557,250.08008888888887,496.6617111111112,465.43067300724886,497.36288888888885,495.24364444444444,493.72253333333333,507.6773333333333,504.4417555555556,65.58,2.36
2017-03-11 17:00:00,59.660000000000004,9.09,3496.901785714286,540.1269424603179,399.54709765234645,9.997546428571429,1.743812857142857,249.39971428571428,249.79557142857144,249.8685,295.096,306.4,249.59337499999998,250.06567857142858,454.0123392857143,458.06966071428576,457.70239285714285,450.47605357142857,439.3436607142857,462.79753571428574,455.2334107142857,66.21,1.83
2017-03-11 18:00:00,59.66,9.09,3280.751765957447,560.0255531914894,400.1426382978724,9.930962340425532,1.7615606382978723,249.64493617021276,250.102085106383,249.88829787234042,295.096,306.4,250.28587234042553,250.0541489361702,450.85029787234043,450.83482978723407,450.7377234042553,448.0077872340426,449.33261702127663,452.96214893617025,450.65225531914894,66.21,1.83
2017-03-11 19:00:00,59.66,9.09,3151.252756462584,571.1135918367347,398.90038775510203,9.990810816326531,1.7731567346938777,249.50961224489794,250.39344897959185,250.03585714285714,295.096,306.4,249.78291836734692,249.8475306122449,448.7311632653061,451.1115918367347,451.7225102040816,450.1894081632653,448.98128571428566,449.9822448979592,451.0674693877551,65.5,3.4199999999999995
2017-03-11 20:00:00,59.66,9.09,3144.137138562092,571.8378235294117,399.7886078431373,9.935907254901961,1.7757045098039215,250.03927450980393,249.78301960784313,250.0400588235294,295.096,306.4,249.99539215686272,250.08135294117645,521.850274509804,410.37677547942354,522.0020980392156,523.1325490196078,521.0448823529412,491.69807843137255,482.45435294117647,64.565,3.865
2017-03-11 21:00:00,59.65999999999999,9.09,2962.583953488372,554.0473023255814,400.1251627906977,9.897214651162791,1.7539490697674418,249.6178372093023,250.21802325581396,249.8066511627907,295.096,306.4,250.04225581395352,250.01002325581396,552.0962093023255,550.8370697674418,547.9658139534884,549.0853255813954,547.7136046511628,503.46144186046513,503.30241860465117,64.565,3.8650000000000007
2017-03-11 22:00:00,59.66,9.09,3381.016681818182,552.4878863636363,399.92779545454545,9.79887659090909,1.756144090909091,250.11356818181818,249.84295454545455,250.05572727272727,295.096,306.4,250.02411363636364,250.2098409090909,451.4003636363637,453.34993181818186,458.6951363636363,451.8190681818182,450.2273181818182,456.6806363636364,448.8097954545455,62.95,4.97
2017-03-11 23:00:00,59.65999999999999,9.09,3134.823448062014,543.4652093023255,399.12641627906976,9.885102790697674,1.7517432558139536,249.9286744186047,250.12146511627907,250.24162790697673,295.096,306.4,250.02581395348838,249.9446511627907,448.3283255813953,448.551,448.9670930232558,451.6300930232558,451.18023255813955,448.41539534883725,446.6191395348837,62.83,5.06
2017-03-12 00:00:00,59.660000000000004,9.09,3062.705474837661,554.5197857142857,401.33935439560537,9.933262857142855,1.7492814285714287,249.79869642857145,250.23514285714285,250.12019642857143,295.096,306.4,249.61589285714285,250.0729464285714,451.1879285714286,449.3496607142857,448.9305178571429,450.28726785714287,451.3193571428571,451.53369642857143,449.31894642857145,64.72,3.5100000000000002
2017-03-12 01:00:00,58.84,11.46,3376.3231199999996,545.61142,400.56087999999994,9.911253199999999,1.7436724000000001,248.78768,247.84964,249.45532,295.096,306.4,250.39282,250.16976,452.50782,315.820649811322,448.08792,437.86516000000006,442.20396,452.48454,441.64942,64.29,3.62
2017-03-12 02:00:00,58.84,11.46,2497.5071681096715,553.2157857142857,398.50702651515235,10.105778571428571,1.7520978571428572,249.75985714285716,250.2860476190476,250.04842857142856,295.096,306.4,250.33359523809526,250.64011904761907,451.85699999999997,354.8383460616976,448.01276190476193,459.02369047619044,458.8591666666666,456.1064047619048,455.07014285714286,63.62,4.92
2017-03-12 03:00:00,58.84,11.46,2887.4643800000003,561.96898,400.05370000000005,9.9007586,1.7648786,250.51958,249.71522000000002,249.98132,295.096,306.4,250.20026000000001,250.14084,447.43692000000004,451.39059999999995,449.71844,452.73962,449.7871,469.00256,457.86598,65.87,2.13
2017-03-12 04:00:00,58.84000000000001,11.46,3243.20248,558.892075,399.64965,9.8204525,1.761045,249.937025,249.86804999999998,250.10707499999998,295.096,306.4,250.0192,250.150675,447.77560000000005,449.02915,451.43725000000006,460.12755,453.33785,463.603575,447.583125,65.16,2.77
2017-03-12 05:00:00,58.84,11.46,3063.7578723404254,551.0331914893617,398.377581560283,9.71491,1.7535727659574467,250.04717021276596,249.93355319148938,250.19678723404255,295.096,306.4,249.9209574468085,249.307,448.3448723404255,452.5402340425532,450.7061702127659,437.236914893617,438.42221276595745,453.75570212765956,441.79593617021277,65.87,2.03
2017-03-12 06:00:00,58.839999999999996,11.459999999999999,3629.5916981132077,480.383,400.8244815853962,9.913648679245282,1.7403918867924528,250.74471698113206,249.70641509433963,250.48266037735848,295.096,306.4,250.29486792452832,249.75039622641512,449.7738679245283,475.7450566037736,456.51003773584904,426.97452830188683,435.2861886792453,453.0863396226415,438.639358490566,65.92,2.12
2017-03-12 07:00:00,58.81999999999999,11.46,3696.797056422571,520.7825918367347,398.979943954853,9.746946530612245,1.7393440816326533,250.12757142857143,249.83444897959185,250.01877551020408,295.096,306.4,250.16361224489796,250.09585714285714,450.61479591836735,450.0874081632653,447.88759183673466,330.0495634430796,447.24197959183675,452.54653061224485,453.40995918367344,65.9,2.4
2017-03-12 08:00:00,58.81999999999999,11.46,3174.0420580660834,509.6846326530612,399.45669795918366,9.771041020408163,1.748655306122449,249.9919387755102,250.13346938775507,250.02483673469388,295.096,306.4,250.21657142857146,249.9498775510204,451.6329387755102,452.5203469387755,448.1851224489796,423.5958979591837,448.3917142857143,467.78489795918364,469.14371428571434,65.78,2.43
2017-03-12 09:00:00,58.82000000000001,11.46,3872.349767441861,499.3361162790698,402.183465116279,9.791847209302325,1.7421737209302326,250.14825581395348,250.00437209302325,249.97072093023255,295.096,306.4,250.28976744186045,249.86562790697673,451.2673953488372,451.9069302325581,449.64958139534883,442.67386046511626,454.9368837209302,551.704511627907,552.0924941860466,65.15,2.9900000000000007
2017-03-12 10:00:00,58.82,11.46,3846.2151063829783,439.00374468085107,397.7050797093915,9.772650425531914,1.6841593617021278,249.73068085106385,250.3131276595745,250.11391489361702,295.096,306.4,249.94697872340424,249.75063829787234,453.1247659574468,456.9714964539,450.5762553191489,439.612781762917,453.86155319148935,557.6157375886532,552.4111063829787,62.95,5.04
2017-03-12 11:00:00,58.82,11.459999999999999,2820.7909484660445,308.964375,390.5848036585393,9.91548982142857,1.7155737500000001,250.49416071428573,249.50723214285716,250.17858928571428,295.096,306.4,250.01216071428573,249.9110892857143,454.2759821428572,718.4099642857143,551.0575357142857,462.1455089285714,447.90862500000003,564.7896834633857,551.6159330357143,63.83,4.71
2017-03-12 12:00:00,58.82,11.46,3226.928,438.84180000000003,399.4956331233083,9.7841235,1.7141825,249.90929999999997,249.64391666666668,249.87615,295.09600000000006,306.4,249.91596666666666,249.8119,444.3201833333333,401.8635496031733,334.6253797979783,466.65885,474.1968666666667,571.9052780303016,561.5517766666667,64.11095856354333,4.241735727438334
2017-03-12 13:00:00,58.82,11.46,3814.2075,515.3119230769231,401.83407303113654,9.797479807692309,1.6999999999999997,249.72971153846154,249.91759615384615,249.8740769230769,295.096,306.4,250.39303846153845,250.10296153846153,496.25221153846155,657.5142540808712,495.48692307692306,448.9688173076923,433.52049999999997,468.9038076923077,419.74800597527496,64.4,3.76
2017-03-12 14:00:00,58.82,11.46,4128.370277777777,526.0252777777778,399.34499754489167,10.050093888888888,1.7147555555555556,249.93988888888887,249.54752777777776,250.0955277777778,295.096,306.4,250.20733333333334,250.18124999999998,501.81961111111116,435.9704040949722,498.94680555555556,438.96827777777776,441.11027777777775,461.81077777777773,452.12569444444443,64.1,3.55
2017-03-12 15:00:00,58.81999999999999,11.460000000000003,3066.203913043478,536.7379130434782,398.94673913043476,9.73493760869565,1.7305004347826087,250.3803043478261,250.00473913043479,250.01486956521737,295.096,306.4,249.90378260869565,249.98934782608697,499.9705,363.1071891659152,498.28556521739125,451.76102173913046,448.0943913043478,449.4426739130435,447.4991086956521,64.29,3.0599999999999996
2017-03-12 16:00:00,59.05,11.2,3357.6365303030298,544.6906363636364,400.05188636363636,9.739017954545455,1.744529090909091,250.0495,249.7075227272727,250.24299999999997,295.096,306.4,250.24411363636364,250.00975,498.76511363636365,500.1149090909091,499.2451363636364,450.66675,450.53197727272726,449.69418181818185,454.88838636363636,66.55,1.44
2017-03-12 17:00:00,59.05,11.2,3928.1152,550.1071,400.5794,9.93582,1.7511071999999999,249.81599999999997,250.43864000000002,249.99851999999998,295.096,306.4,250.0082,250.08934000000002,500.2504,499.2349,497.50339999999994,453.91628,451.69146,456.68116000000003,449.77142,66.25,1.59
2017-03-12 18:00:00,59.05,11.2,3641.932372881356,532.3041016949153,399.3520169491525,9.807355084745764,1.763275593220339,250.0748474576271,250.27889830508474,250.00006779661018,295.096,306.4,249.99633898305083,250.05457627118642,498.9033559322034,499.2757966101695,499.4845423728814,503.51467796610166,503.3978305084746,501.4038983050848,496.22750847457627,66.92,1.52
2017-03-12 19:00:00,59.04999999999999,11.199999999999998,4138.661875,510.90208333333334,397.04400000000004,9.889336666666667,1.76777125,251.06004166666665,249.792375,250.0923958333333,295.096,306.4,250.89883333333333,250.20302083333334,505.078375,502.21464583333335,504.966875,509.4005625,508.8031458333333,517.4183958333333,518.6204791666667,66.17,1.96
2017-03-12 20:00:00,59.05,11.2,4266.554829545455,318.6935681818182,401.7098646138864,9.975588863636363,1.8308756255204544,250.13118181818183,250.09968181818184,250.12556818181818,295.096,306.4,250.48802272727272,249.59506818181816,801.6210519480522,778.4763241430682,841.7756115207955,562.9068863636364,576.8993863636364,598.0381136363636,570.3968863636363,67.11,1.9
2017-03-12 21:00:00,59.05,11.2,4112.956530612245,481.2180204081633,400.9965080096551,9.921928775510205,1.7666865306122448,250.43661224489796,249.68544897959183,249.81422448979595,295.096,306.4,250.07224489795917,249.90363265306124,516.598721574345,481.9072601710225,607.7738564698225,543.9080408163265,537.8434460641408,571.9880612244898,539.8458163265306,67.11,1.9
2017-03-12 22:00:00,59.05,11.2,3697.765370370371,544.954425925926,399.49679629629634,9.975192407407407,1.77,250.13444444444445,250.34488888888887,249.91803703703704,295.096,306.4,250.70501851851853,250.04827777777777,550.3187592592593,550.9496481481482,549.7537037037038,548.4597222222222,548.971962962963,549.8356481481482,553.9192962962962,66.29,1.09
2017-03-12 23:00:00,59.05,11.2,3480.0174144021717,536.3915652173913,399.74023913043476,10.086486956521739,1.7640936956521738,250.16865217391305,249.86397826086957,250.452,295.096,306.4,250.196,250.02878260869565,552.3105652173913,550.8579347826087,549.8224782608695,546.5346086956522,545.578347826087,551.3766956521739,555.1421956521739,67.22,1.0
2017-03-13 00:00:00,59.05,11.2,1627.4550237615338,453.7833029233871,401.51126595425967,9.682134032258066,1.6102957662532258,249.8241612903226,249.75495161290323,249.92074193548385,295.096,306.4,250.02404838709677,249.90011290322582,641.7453110599081,621.4567392473112,667.2412654936452,596.0138841099177,508.52633478260805,635.002022612271,466.56709677419354,66.97,1.0
2017-03-13 01:00:00,57.35000000000001,12.27,3367.8971398289978,373.32293617021276,400.6417021276596,9.05096,1.5610013799404256,249.91742553191492,249.28587234042553,249.73617021276596,295.096,306.4,250.07310638297872,249.8678510638298,546.0660151975682,368.58121276595745,575.8757210401894,534.485829787234,459.4782244554702,572.4404262470957,469.2031133535957,66.24,1.04
2017-03-13 02:00:00,57.35,12.27,3509.347719298246,439.9855438596491,398.9219298245614,9.627162105263158,1.6811877192982454,250.12043859649123,250.4073157894737,250.01838596491228,295.096,306.4,250.1006842105263,250.34584210526316,551.6388070175439,243.0013870630842,548.3253508771929,556.0566115288228,546.6903508771929,555.3985087719299,550.479298245614,67.04,1.25
2017-03-13 03:00:00,57.35,12.27,3856.6576,471.1254,400.14230000000003,9.9031112,1.7368801999999999,250.2642,250.58038,250.09081999999998,295.096,306.4,249.77554,249.9777,549.758,512.891347721602,552.61414,548.622062666666,551.722502857142,562.48542,541.175216666668,66.42,2.46
2017-03-13 04:00:00,57.35,12.27,3978.078965517241,455.48093103448275,400.3618275862069,10.204217241379311,1.7424239655172415,250.2679827586207,249.79243103448275,250.05241379310343,295.096,306.4,249.96903448275862,250.19012068965517,548.9350689655173,424.39942970822244,549.4626551724137,540.4045689655172,538.3518706896552,551.6518965517241,532.3157758620689,66.44,2.67
2017-03-13 05:00:00,57.349999999999994,12.27,4020.904390243902,432.830756097561,399.28570731707316,9.933874390243902,1.7382426829268292,250.0107317073171,249.87312195121953,250.0779756097561,295.096,306.4,249.8376341463415,250.0781219512195,551.2563658536585,470.9690243902439,547.823487804878,559.6470243902438,548.9592439024391,550.4846829268292,554.425975609756,66.61,1.9500000000000002
2017-03-13 06:00:00,57.35,12.27,4279.420392156862,417.06677718360004,398.25386274509805,9.66546294117647,1.6888581232509805,249.85903921568627,250.04860784313723,249.72533333333334,295.096,306.4,250.1258039215686,250.1013725490196,572.4626725490197,453.54241526610593,561.5009019607843,558.2932675070039,560.8841407151098,562.2595588235293,546.0633897058824,65.85,2.4
